Rider ID,Country,UCI Team 2010,Rider Name,Price 2010,Score 2010,Gender,UCI Cat 2010,Born,Age 2010,UCI Team 2011,Price 2011,Score 2011,UCI Cat 2011,Age 2011,UCI Team 2012,Price 2012,Score 2012,UCI Cat 2012,Age 2012,UCI Team 2013,Price 2013,Score 2013,UCI Cat 2013,Age 2013,UCI Team 2014,Price 2014,Score 2014,UCI Cat 2014,Age 2014,UCI Team 2015,Price 2015,Score 2015,UCI Cat 2015,Age 2015,UCI Team 2016,Price 2016,Score 2016,UCI Cat 2016,Age 2016,UCI Team 2017,Price 2017,Score 2017,UCI Cat 2017,Age 2017,UCI Team 2018,Price 2018,Score 2018,UCI Cat 2018,Age 2018,UCI Team 2019,Price 2019,Score 2019,UCI Cat 2019,Age 2019,UCI Team 2020,Price 2020,Score 2020,UCI Cat 2020,Age 2020
1302,SUI,,Christian Heule,,,Men,,1975.0,,XYZ,1.0,0.0,,36.0,XYZ,1.0,0.0,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,CAN,,Hugo Houle,,,Men,,1990.0,,CSM,1.0,0.0,PROF,21.0,SPI,1.0,0.0,PROF,22.0,ALM,1.0,0.0,WT,23.0,ALM,1.0,0.0,WT,24.0,ALM,1.0,112.0,WT,25.0,ALM,2.0,18.0,WT,26.0,ALM,1.0,15.0,WT,27.0,AST,1.0,170.0,WT,28.0,AST,1.0,75.0,WT,29.0,AST,1.0,0.0,WT,30.0
1137,FRA,,Tony Hurel,,,Men,,1987.0,,EUC,1.0,0.0,PROF,24.0,EUC,1.0,0.0,PROF,25.0,EUC,1.0,0.0,PROF,26.0,EUC,1.0,25.0,WT,27.0,EUC,1.0,0.0,PROF,28.0,DEN,1.0,10.0,PROF,29.0,DEN,1.0,0.0,PROF,30.0,XYZ,1.0,0.0,,31.0,AUB,1.0,0.0,CONT,32.0,AUB,1.0,0.0,CONT,33.0
1152,RUS,,Petr Ignatenko,,,Men,,1987.0,,KAT,1.0,0.0,WT,24.0,KAT,1.0,140.0,WT,25.0,KAT,2.0,50.0,WT,26.0,KAT,1.0,0.0,WT,27.0,RVL,1.0,0.0,PROF,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
1213,SLO,,Aldo Ino Ilesic,,,Men,,1984.0,,TT1,1.0,0.0,PROF,27.0,TT1,1.0,125.0,PROF,28.0,UHC,2.0,0.0,PROF,29.0,UHC,1.0,0.0,PROF,30.0,VBG,1.0,0.0,CONT,31.0,ACT,1.0,0.0,CONT,32.0,XYZ,1.0,0.0,,33.0,,,,,,,,,,,,,,,
1165,ESP,,Francisco Iriarte,,,Men,,1986.0,,MOV,1.0,0.0,WT,25.0,MOV,1.0,0.0,WT,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,ESP,,Ion Izagirre,,,Men,,1989.0,,EUS,1.0,0.0,WT,22.0,EUS,1.0,183.0,WT,23.0,EUS,2.0,310.0,WT,24.0,MOV,6.0,450.0,WT,25.0,MOV,6.0,662.0,WT,26.0,MOV,8.0,1387.0,WT,27.0,TBM,18.0,960.0,WT,28.0,TBM,14.0,1135.0,WT,29.0,AST,12.0,620.0,WT,30.0,AST,6.0,0.0,WT,31.0
1238,USA,,Max Jenkins,,,Men,,1985.0,,UHC,1.0,0.0,PROF,26.0,RCC,1.0,0.0,CONT,27.0,5HR,1.0,0.0,CONT,28.0,XYZ,1.0,0.0,,29.0,ACT,1.0,0.0,CONT,30.0,ACT,1.0,0.0,CONT,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,,,,,,
1212,BEL,,Sven Jodts,,,Men,,1988.0,,TSV,1.0,0.0,PROF,23.0,TSV,1.0,0.0,PROF,24.0,CMD,1.0,0.0,CONT,25.0,XYZ,1.0,0.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,USA,,Christopher Jones,,,Men,,1979.0,,UHC,1.0,0.0,PROF,32.0,UHC,1.0,60.0,PROF,33.0,UHC,1.0,0.0,PROF,34.0,UHC,1.0,0.0,PROF,35.0,UHC,1.0,0.0,PROF,36.0,UHC,1.0,0.0,PROF,37.0,UHC,1.0,15.0,PROF,38.0,XYZ,1.0,0.0,,39.0,,,,,,,,,,
1243,AUS,,David Kemp,,,Men,,1984.0,,VWA,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0,XYZ,1.0,0.0,,29.0,XYZ,1.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,USA,,Jake Keough,,,Men,,1987.0,,UHC,1.0,0.0,PROF,24.0,UHC,1.0,25.0,PROF,25.0,UHC,1.0,0.0,PROF,26.0,5HR,1.0,0.0,CONT,27.0,XYZ,1.0,0.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
1224,NED,,Olaf Kerkhof,,,Men,,1987.0,,TT1,1.0,0.0,PROF,24.0,XYZ,1.0,0.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,AUS,,Benjamin King,,,Men,,1988.0,,TT1,1.0,0.0,PROF,23.0,PLB,1.0,0.0,CONT,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,UKR,,Valery Kobzarenko,,,Men,,1977.0,,TT1,1.0,0.0,PROF,34.0,SUR,1.0,0.0,CONT,35.0,KLS,1.0,0.0,CONT,36.0,KLS,1.0,0.0,CONT,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,FRA,,Arnaud Labbe,,,Men,,1976.0,,COF,1.0,0.0,PROF,35.0,COF,1.0,0.0,PROF,36.0,COF,1.0,0.0,PROF,37.0,XYZ,1.0,0.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,CAN,,Keven Lacombe,,,Men,,1985.0,,CSM,1.0,0.0,PROF,26.0,SPI,1.0,0.0,PROF,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,CAN,,Simon Lambert-Lamay,,,Men,,1990.0,,CSM,1.0,0.0,PROF,21.0,SPI,1.0,0.0,PROF,22.0,GQC,1.0,0.0,CONT,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,ESP,,Guillermo Lana,,,Men,,1984.0,,CJR,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0,XYZ,1.0,0.0,,29.0,XYZ,1.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,CAN,,Bruno Langlois,,,Men,,1979.0,,CSM,1.0,0.0,PROF,32.0,XYZ,1.0,0.0,,33.0,GQC,1.0,0.0,CONT,34.0,5HR,1.0,0.0,CONT,35.0,,,,,,GQC,1.0,100.0,CONT,37.0,XYZ,1.0,0.0,,38.0,XYZ,1.0,0.0,,39.0,XYZ,1.0,0.0,,40.0,,,,,
1084,FRA,,Johan Le Bon,,,Men,,1990.0,,BSC,1.0,0.0,PROF,21.0,BSC,1.0,0.0,PROF,22.0,FDJ,1.0,190.0,WT,23.0,FDJ,4.0,138.0,WT,24.0,FDJ,2.0,108.0,WT,25.0,FDJ,2.0,67.0,WT,26.0,FDJ,1.0,245.0,WT,27.0,VCC,2.0,20.0,PROF,28.0,VCB,1.0,0.0,PROF,29.0,VCB,1.0,0.0,PROF,30.0
1055,FRA,,Romain Lemarchand,,,Men,,1987.0,,ALM,1.0,0.0,WT,24.0,ALM,1.0,0.0,WT,25.0,COF,1.0,10.0,PROF,26.0,COF,1.0,10.0,PROF,27.0,CLT,1.0,0.0,PROF,28.0,SSG,1.0,0.0,PROF,29.0,DMP,1.0,0.0,PROF,30.0,,,,,,,,,,,,,,,
1129,ITA,,Paolo Locatelli,,,Men,,1989.0,,COG,1.0,0.0,PROF,22.0,COG,1.0,2.0,PROF,23.0,XYZ,1.0,0.0,,24.0,XYZ,1.0,0.0,,25.0,XYZ,1.0,0.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
1128,ITA,,Omar Lombardi,,,Men,,1989.0,,COG,1.0,0.0,PROF,22.0,COG,1.0,2.0,PROF,23.0,UNA,1.0,0.0,CONT,24.0,XYZ,1.0,0.0,,25.0,XYZ,1.0,0.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
1133,ITA,,Gianluca Maggiore,,,Men,,1985.0,,DER,1.0,0.0,PROF,26.0,UNA,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0,XYZ,1.0,0.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,POL,,Rafal Majka,,,Men,,1989.0,,SBS,1.0,0.0,WT,22.0,STB,1.0,55.0,WT,23.0,TST,2.0,1053.0,WT,24.0,TCS,18.0,1280.0,WT,25.0,TCS,22.0,924.0,WT,26.0,TNK,18.0,955.0,WT,27.0,BOH,12.0,1139.0,WT,28.0,BOH,16.0,835.0,WT,29.0,BOH,10.0,1007.0,WT,30.0,BOH,10.0,0.0,WT,31.0
1081,FRA,,Gael Malacarne,,,Men,,1986.0,,BSC,1.0,0.0,PROF,25.0,BSC,1.0,0.0,PROF,26.0,BSE,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,ESP,,Ruben Martinez,,,Men,,1985.0,,CJR,1.0,0.0,PROF,26.0,XYZ,1.0,0.0,,27.0,XYZ,1.0,0.0,,28.0,XYZ,1.0,0.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,COL,,Carlos Martinez,,,Men,,1988.0,,CEP,1.0,0.0,PROF,23.0,COC,1.0,0.0,CONT,24.0,XYZ,1.0,0.0,,25.0,XYZ,1.0,0.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,COL,,John Martinez,,,Men,,1983.0,,CEP,1.0,0.0,PROF,28.0,COC,1.0,0.0,CONT,29.0,COL,1.0,0.0,PROF,30.0,XYZ,1.0,0.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,USA,,Pat McCarty,,,Men,,1982.0,,CSM,1.0,0.0,PROF,29.0,SPI,1.0,0.0,PROF,30.0,BPC,1.0,0.0,CONT,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,ESP,,Javier Megias,,,Men,,1983.0,,TT1,1.0,0.0,PROF,28.0,TT1,1.0,0.0,PROF,29.0,TNN,1.0,0.0,PROF,30.0,TNN,1.0,0.0,PROF,31.0,TNN,1.0,70.0,PROF,32.0,TNN,1.0,60.0,PROF,33.0,TNN,1.0,0.0,PROF,34.0,,,,,,,,,,,,,,,
1219,ESP,,Ivan Melero,,,Men,,1983.0,,TT1,1.0,0.0,PROF,28.0,XYZ,1.0,0.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,POR,,Jose Joao Mendes,,,Men,,1985.0,,CCC,1.0,0.0,PROF,26.0,LAR,1.0,0.0,CONT,27.0,TNE,1.0,0.0,PROF,28.0,TNE,1.0,4.0,PROF,29.0,BOA,1.0,133.0,PROF,30.0,BOA,2.0,190.0,PROF,31.0,BOH,2.0,0.0,WT,32.0,BBH,1.0,0.0,PROF,33.0,STA,1.0,100.0,CONT,34.0,W52,1.0,0.0,CONT,35.0
1237,AUS,,Karl Menzies,,,Men,,1977.0,,UHC,1.0,0.0,PROF,34.0,UHC,1.0,0.0,PROF,35.0,UHC,1.0,0.0,PROF,36.0,UHC,1.0,0.0,PROF,37.0,UHC,1.0,2.0,PROF,38.0,UHC,1.0,0.0,PROF,39.0,CPC,1.0,0.0,CONT,40.0,XYZ,1.0,0.0,,41.0,,,,,,,,,,
1154,UKR,,Yuriy Metlushenko,,,Men,,1976.0,,AMO,1.0,0.0,CONT,35.0,KTS,1.0,0.0,CONT,36.0,KTS,1.0,0.0,CONT,37.0,TRK,1.0,0.0,CONT,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,RUS,,Alexander Mironov,,,Men,,1984.0,,KAT,1.0,0.0,WT,27.0,RVL,1.0,0.0,PROF,28.0,RVL,1.0,0.0,PROF,29.0,XYZ,1.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,VEN,,Alejandro Monsalve,,,Men,,1989.0,,AND,1.0,0.0,PROF,22.0,AND,1.0,0.0,PROF,23.0,VIN,1.0,0.0,PROF,24.0,YEL,1.0,0.0,PROF,25.0,YEL,1.0,35.0,PROF,26.0,XYZ,1.0,0.0,,27.0,XYZ,1.0,0.0,,28.0,XYZ,1.0,0.0,,29.0,,,,,,,,,,
1110,ESP,,Arturo Mora,,,Men,,1987.0,,CJR,1.0,0.0,PROF,24.0,XYZ,1.0,0.0,,25.0,XYZ,1.0,0.0,,26.0,XYZ,1.0,0.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,COL,,Dalivier Ospina,,,Men,,1985.0,,CEP,1.0,0.0,PROF,26.0,COL,1.0,30.0,PROF,27.0,COL,1.0,0.0,PROF,28.0,XYZ,1.0,0.0,,29.0,XYZ,1.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
1098,COL,,Hector Paez,,,Men,,1982.0,,CEP,1.0,0.0,PROF,29.0,XYZ,1.0,0.0,,30.0,XYZ,1.0,0.0,,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,ITA,,Angelo Pagani,,,Men,,1988.0,,COG,1.0,0.0,PROF,23.0,COG,1.0,2.0,PROF,24.0,BAR,1.0,15.0,PROF,25.0,BAR,1.0,0.0,PROF,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,FRA,,Jean-Lou Paiani,,,Men,,1988.0,,SAU,1.0,0.0,PROF,23.0,SAU,1.0,0.0,PROF,24.0,SOJ,1.0,0.0,PROF,25.0,RLM,1.0,0.0,CONT,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,ESP,,Adrian Palomares,,,Men,,1976.0,,ACG,1.0,0.0,PROF,35.0,ACG,1.0,30.0,PROF,36.0,ACG,1.0,0.0,CONT,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,COL,,Jarlinson Pantano,,,Men,,1988.0,,CEP,1.0,0.0,PROF,23.0,COL,1.0,50.0,PROF,24.0,COL,1.0,35.0,PROF,25.0,COL,1.0,75.0,PROF,26.0,IAM,2.0,164.0,WT,27.0,IAM,2.0,510.0,WT,28.0,TFS,8.0,211.0,WT,29.0,TFS,2.0,52.0,WT,30.0,TFS,1.0,0.0,WT,31.0,,,,,
1196,CAN,,Francois Parisien,,,Men,,1982.0,,CSM,1.0,0.0,PROF,29.0,SPI,1.0,100.0,PROF,30.0,ARG,1.0,40.0,WT,31.0,XYZ,1.0,0.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,ITA,,Andrea Pasqualon,,,Men,,1988.0,,COG,1.0,0.0,PROF,23.0,COG,1.0,0.0,PROF,24.0,BAR,1.0,165.0,PROF,25.0,CGH,2.0,75.0,CONT,26.0,ROT,1.0,60.0,CONT,27.0,ROT,1.0,250.0,PROF,28.0,WGG,4.0,430.0,PROF,29.0,WGG,4.0,490.0,PROF,30.0,WGG,4.0,320.0,PROF,31.0,CWG,2.0,0.0,PROF,32.0
1099,COL,,Wilmar Perez,,,Men,,1986.0,,CEP,1.0,0.0,PROF,25.0,XYZ,1.0,0.0,,26.0,XYZ,1.0,0.0,,27.0,XYZ,1.0,0.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,CAN,,Andrew Pinfold,,,Men,,1978.0,,UHC,1.0,0.0,PROF,33.0,XYZ,1.0,0.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,POR,,Bruno Pires,,,Men,,1981.0,,LEO,1.0,0.0,WT,30.0,STB,1.0,30.0,WT,31.0,TST,1.0,0.0,WT,32.0,TCS,1.0,10.0,WT,33.0,TCS,1.0,0.0,WT,34.0,ROT,1.0,0.0,PROF,35.0,,,,,,,,,,,,,,,,,,,,
1130,ITA,,Fabio Piscopiello,,,Men,,1985.0,,DER,1.0,0.0,PROF,26.0,UNA,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0,XYZ,1.0,0.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,RUS,,Alexander Porsev,,,Men,,1986.0,,KAT,1.0,0.0,WT,25.0,KAT,1.0,100.0,WT,26.0,KAT,2.0,128.0,WT,27.0,KAT,2.0,260.0,WT,28.0,KAT,4.0,46.0,WT,29.0,KAT,1.0,200.0,WT,30.0,GAZ,4.0,100.0,PROF,31.0,GAZ,1.0,30.0,PROF,32.0,GAZ,1.0,0.0,PROF,33.0,XYZ,1.0,0.0,,34.0
1182,FRA,,Paul Poux,,,Men,,1984.0,,SAU,1.0,0.0,PROF,27.0,SAU,1.0,0.0,PROF,28.0,SOJ,1.0,0.0,PROF,29.0,XYZ,1.0,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,CAN,,Andrew Randell,,,Men,,1974.0,,CSM,1.0,0.0,PROF,37.0,XYZ,1.0,0.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,POL,,Rafal Ratajczyk,,,Men,,1983.0,,CCC,1.0,0.0,PROF,28.0,CCC,1.0,0.0,CONT,29.0,XYZ,1.0,0.0,,30.0,XYZ,1.0,0.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,ESP,,Ruben Reig,,,Men,,,,CJR,1.0,0.0,PROF,,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,USA,,Kiel Reijnen,,,Men,,1986.0,,TT1,1.0,0.0,PROF,25.0,TT1,1.0,0.0,PROF,26.0,UHC,1.0,10.0,PROF,27.0,UHC,1.0,70.0,PROF,28.0,UHC,1.0,112.0,PROF,29.0,TFS,2.0,60.0,WT,30.0,TFS,1.0,0.0,WT,31.0,TFS,1.0,10.0,WT,32.0,TFS,1.0,0.0,WT,33.0,TFS,1.0,0.0,WT,34.0
1071,GER,,Robert Retschke,,,Men,,1980.0,,APP,1.0,0.0,PROF,31.0,TRS,1.0,0.0,CONT,32.0,TRS,1.0,0.0,CONT,33.0,TKG,1.0,0.0,CONT,34.0,TKG,1.0,0.0,CONT,35.0,TKG,1.0,0.0,CONT,36.0,XYZ,1.0,0.0,,37.0,XYZ,1.0,0.0,,38.0,XYZ,1.0,0.0,,39.0,,,,,
1136,FRA,,Kevin Reza,,,Men,,1988.0,,EUC,1.0,0.0,PROF,23.0,EUC,1.0,0.0,PROF,24.0,EUC,1.0,0.0,PROF,25.0,EUC,1.0,25.0,WT,26.0,FDJ,1.0,115.0,WT,27.0,FDJ,2.0,90.0,WT,28.0,FDJ,1.0,50.0,WT,29.0,VCC,1.0,50.0,PROF,30.0,VCB,1.0,0.0,PROF,31.0,VCB,1.0,0.0,PROF,32.0
1131,ITA,,Federico Rocchetti,,,Men,,1986.0,,DER,1.0,0.0,PROF,25.0,UNA,1.0,0.0,PROF,26.0,UNA,1.0,0.0,CONT,27.0,UNA,1.0,0.0,CONT,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,AUS,,Timothy Roe,,,Men,,1989.0,,BMC,1.0,0.0,WT,22.0,BMC,1.0,0.0,WT,23.0,BMU,1.0,0.0,CONT,24.0,BFL,1.0,0.0,CONT,25.0,DPC,1.0,0.0,PROF,26.0,DPC,1.0,0.0,PROF,27.0,IWS,1.0,0.0,CONT,28.0,BSC,1.0,0.0,CONT,29.0,XYZ,1.0,0.0,,30.0,,,,,
1117,ESP,,Igor Romero,,,Men,,1986.0,,CJR,1.0,0.0,PROF,25.0,CJR,1.0,0.0,PROF,26.0,XYZ,1.0,0.0,,27.0,XYZ,1.0,0.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,CAN,,Ryan Roth,,,Men,,1983.0,,CSM,1.0,0.0,PROF,28.0,SPI,1.0,200.0,PROF,29.0,CSS,2.0,0.0,PROF,30.0,XYZ,1.0,0.0,,31.0,SPC,1.0,0.0,CONT,32.0,SPC,1.0,150.0,CONT,33.0,SPC,2.0,0.0,CONT,34.0,XYZ,1.0,0.0,,35.0,XSU,1.0,0.0,CONT,36.0,XYZ,1.0,0.0,,37.0
1052,ESP,,Eloy Ruiz,,,Men,,1989.0,,ACG,1.0,0.0,PROF,22.0,ACG,1.0,0.0,PROF,23.0,ACG,1.0,0.0,CONT,24.0,XYZ,1.0,0.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,RUS,,Alexander Ryabkin,,,Men,,1989.0,,CJR,1.0,0.0,PROF,22.0,CJR,1.0,0.0,PROF,23.0,XYZ,1.0,0.0,,24.0,XYZ,1.0,0.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,SVK,,Juraj Sagan,,,Men,,1988.0,,LIQ,1.0,0.0,WT,23.0,LIQ,1.0,0.0,WT,24.0,CAN,1.0,0.0,WT,25.0,CAN,1.0,0.0,WT,26.0,TCS,1.0,0.0,WT,27.0,TNK,1.0,108.0,WT,28.0,BOH,1.0,130.0,WT,29.0,BOH,1.0,30.0,WT,30.0,BOH,1.0,141.0,WT,31.0,BOH,1.0,0.0,WT,32.0
1107,COL,,Hugo Salazar,,,Men,,1990.0,,CEP,1.0,0.0,PROF,21.0,XYZ,1.0,0.0,,22.0,4CO,1.0,0.0,CONT,23.0,CO4,1.0,0.0,CONT,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,BEL,,Jarl Salomein,,,Men,,1989.0,,TSV,1.0,0.0,PROF,22.0,TSV,1.0,0.0,PROF,23.0,TSV,1.0,0.0,PROF,24.0,TSV,1.0,0.0,PROF,25.0,TSV,1.0,15.0,PROF,26.0,TSV,1.0,0.0,PROF,27.0,SVB,1.0,30.0,PROF,28.0,,,,,,,,,,,,,,,
1058,ITA,,Antonio Santoro,,,Men,,1989.0,,AND,1.0,0.0,PROF,22.0,AND,1.0,0.0,PROF,23.0,CEF,1.0,0.0,CONT,24.0,CEF,1.0,0.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,ESP,,Enrique Sanz,,,Men,,1989.0,,MOV,1.0,0.0,WT,22.0,MOV,1.0,20.0,WT,23.0,MOV,1.0,30.0,WT,24.0,MOV,1.0,20.0,WT,25.0,MOV,1.0,10.0,WT,26.0,STH,1.0,0.0,PROF,27.0,XYZ,1.0,0.0,,28.0,EUS,1.0,0.0,PROF,29.0,EUS,1.0,0.0,PROF,30.0,KPH,1.0,0.0,CONT,31.0
1062,GER,,Andreas Schillinger,,,Men,,1983.0,,APP,1.0,0.0,PROF,28.0,APP,1.0,0.0,PROF,29.0,TNE,1.0,0.0,PROF,30.0,TNE,1.0,0.0,PROF,31.0,BOA,1.0,90.0,PROF,32.0,BOA,1.0,20.0,PROF,33.0,BOH,1.0,0.0,WT,34.0,BOH,1.0,38.0,WT,35.0,BOH,1.0,78.0,WT,36.0,BOH,1.0,0.0,WT,37.0
1239,USA,,Morgan Schmitt,,,Men,,1985.0,,UHC,1.0,0.0,PROF,26.0,XRG,1.0,0.0,CONT,27.0,JBC,1.0,0.0,CONT,28.0,XYZ,1.0,0.0,,29.0,,,,,,,,,,,,,,,,HCA,1.0,0.0,PROF,33.0,XYZ,1.0,0.0,,34.0,,,,,
1070,GER,,Michael Schwarzmann,,,Men,,1991.0,,APP,1.0,0.0,PROF,20.0,APP,1.0,0.0,PROF,21.0,TNE,1.0,0.0,PROF,22.0,TNE,1.0,0.0,PROF,23.0,BOA,1.0,0.0,PROF,24.0,BOA,1.0,60.0,PROF,25.0,BOH,1.0,30.0,WT,26.0,BOH,1.0,38.0,WT,27.0,BOH,1.0,80.0,WT,28.0,BOH,1.0,0.0,WT,29.0
1211,BEL,,Pieter Serry,,,Men,,1988.0,,TSV,1.0,0.0,PROF,23.0,TSV,1.0,210.0,PROF,24.0,OPQ,4.0,287.0,WT,25.0,OPQ,6.0,97.0,WT,26.0,EQS,2.0,66.0,WT,27.0,EQS,1.0,154.0,WT,28.0,QST,2.0,40.0,WT,29.0,QST,1.0,300.0,WT,30.0,DQT,2.0,115.0,WT,31.0,DQT,1.0,0.0,WT,32.0
1216,RUS,,Alexey Shmidt,,,Men,,1983.0,,TT1,1.0,0.0,PROF,28.0,XYZ,1.0,0.0,,29.0,XYZ,1.0,0.0,,30.0,XYZ,1.0,0.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,NED,,Tom Jelte Slagter,,,Men,,1989.0,,RAB,1.0,0.0,WT,22.0,RAB,1.0,140.0,WT,23.0,BLA,4.0,195.0,WT,24.0,GRS,8.0,630.0,WT,25.0,TCG,12.0,630.0,WT,26.0,CPT,8.0,345.0,WT,27.0,CDT,6.0,370.0,WT,28.0,DDD,4.0,60.0,WT,29.0,TDD,1.0,262.0,WT,30.0,VCB,2.0,0.0,PROF,31.0
359,ESP,,Joaquin Sobrino,,,Men,,1982.0,,CJR,1.0,0.0,PROF,29.0,SPT,1.0,0.0,CONT,30.0,SPT,1.0,0.0,CONT,31.0,SPT,1.0,0.0,CONT,32.0,DCT,1.0,0.0,CONT,33.0,DCT,1.0,0.0,CONT,34.0,XYZ,1.0,0.0,,35.0,,,,,,,,,,,,,,,
1143,FRA,,Geoffrey Soupe,,,Men,,1988.0,,FDJ,1.0,0.0,PROF,23.0,FDJ,1.0,35.0,WT,24.0,FDJ,1.0,30.0,WT,25.0,FDJ,1.0,0.0,WT,26.0,COF,1.0,0.0,PROF,27.0,COF,1.0,0.0,PROF,28.0,COF,1.0,0.0,PROF,29.0,COF,1.0,0.0,PROF,30.0,COF,1.0,0.0,PROF,31.0,TDE,1.0,0.0,PROF,32.0
1157,BEL,,Joeri Stallaert,,,Men,,1991.0,,LAN,1.0,0.0,PROF,20.0,LAN,1.0,0.0,PROF,21.0,CRE,1.0,0.0,PROF,22.0,VER,1.0,30.0,CONT,23.0,CIB,1.0,0.0,CONT,24.0,CIB,1.0,20.0,CONT,25.0,CIB,1.0,275.0,CONT,26.0,VOL,2.0,0.0,CONT,27.0,COC,1.0,0.0,PROF,28.0,VBG,1.0,0.0,CONT,29.0
1153,UKR,,Volodymyr Starchyk,,,Men,,1980.0,,AMO,1.0,0.0,CONT,31.0,SUR,1.0,0.0,CONT,32.0,AMO,1.0,0.0,CONT,33.0,AMO,1.0,0.0,CONT,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,USA,,Scott Stewart,,,Men,,1987.0,,TT1,1.0,0.0,PROF,24.0,JBC,1.0,0.0,CONT,25.0,XYZ,1.0,0.0,,26.0,XYZ,1.0,0.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,COL,,Camilo Suarez,,,Men,,1988.0,,CEP,1.0,0.0,PROF,23.0,EPM,1.0,0.0,CONT,24.0,4CO,1.0,0.0,CONT,25.0,CO4,1.0,0.0,CONT,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,HUN,,Balint Szeghalmi,,,Men,,1980.0,,LAM,1.0,0.0,WT,31.0,XYZ,1.0,0.0,,32.0,XYZ,1.0,0.0,,33.0,XYZ,1.0,0.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
