Rider ID,Country,UCI Team 2012,Rider Name,Price 2012,Score 2012,Gender,Born,Age 2012,UCI Team 2013,Price 2013,Score 2013,Age 2013,UCI Team 2014,Price 2014,Score 2014,Age 2014,UCI Team 2015,Price 2015,Score 2015,Age 2015,UCI Team 2016,Price 2016,Score 2016,Age 2016,UCI Team 2017,Price 2017,Score 2017,Age 2017,UCI Team 2018,Price 2018,Score 2018,Age 2018,UCI Team 2019,Price 2019,Score 2019,Age 2019,UCI Team 2020,Price 2020,Score 2020,Age 2020
1700,GBR,LNL,Elizabeth Deignan,16.0,1615.0,Women,1988.0,24.0,DLT,20.0,1126.0,25.0,DLT,20.0,3415.0,26.0,DLT,50.0,2706.0,27.0,DLT,55.0,2505.0,28.0,DLT,55.0,1921.0,29.0,DLT,52.0,0.0,30.0,TFS,30.0,716.0,31.0,TFS,30.0,0.0,32.0
1522,ITA,DPZ,Giorgia Bronzini,20.0,1515.0,Women,1983.0,29.0,WHT,16.0,2080.0,30.0,WHT,25.0,2346.0,31.0,WHT,25.0,1395.0,32.0,WHT,16.0,645.0,33.0,WHT,8.0,702.0,34.0,CPC,10.0,600.0,35.0,,,,,,,,
1842,NED,SKI,Adrie Visser,8.0,1418.0,Women,1983.0,29.0,DLT,14.0,580.0,30.0,XYZ,6.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,
1809,BEL,RBW,Liesbet De Vocht,12.0,1395.0,Women,1979.0,33.0,RBW,16.0,457.0,34.0,LBL,6.0,535.0,35.0,LBL,10.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,
1880,USA,SLU,Amber Neben,16.0,1370.0,Women,1975.0,37.0,PZC,14.0,180.0,38.0,XYZ,6.0,0.0,39.0,BPK,1.0,375.0,40.0,BPK,4.0,883.0,41.0,TVW,12.0,409.0,42.0,XYZ,6.0,475.0,43.0,CGS,6.0,500.0,44.0,CGS,6.0,0.0,45.0
1712,USA,LNL,Shelley Olds,10.0,1335.0,Women,1980.0,32.0,TIB,14.0,1437.0,33.0,ALE,20.0,1930.0,34.0,ALE,20.0,1370.0,35.0,CYL,16.0,450.0,36.0,XYZ,6.0,0.0,37.0,XYZ,1.0,0.0,38.0,,,,,,,,
1478,BLR,BPK,Alena Amialyusik,1.0,1325.0,Women,1989.0,23.0,BPK,16.0,1608.0,24.0,BPK,25.0,1110.0,25.0,VEL,16.0,2003.0,26.0,LPR,25.0,1870.0,27.0,LPR,25.0,360.0,28.0,CSR,12.0,802.0,29.0,CSR,10.0,421.0,30.0,CSR,4.0,0.0,31.0
1722,ITA,MCG,Monia Baccaille,14.0,1241.0,Women,1984.0,28.0,MCG,12.0,0.0,29.0,ALE,6.0,0.0,30.0,XYZ,1.0,0.0,31.0,VAI,1.0,0.0,32.0,,,,,,,,,,,,,,,,
1837,RUS,RUS,Olga Zabelinskaya,6.0,1225.0,Women,1980.0,32.0,RVL,12.0,365.0,33.0,RVL,6.0,265.0,34.0,XYZ,4.0,0.0,35.0,XYZ,2.0,1227.0,36.0,BPK,16.0,570.0,37.0,CGS,10.0,758.0,38.0,CGS,10.0,70.0,39.0,CGS,4.0,0.0,40.0
1896,USA,TIB,Megan Guarnier,4.0,1127.0,Women,1985.0,27.0,RBW,12.0,562.0,28.0,DLT,10.0,930.0,29.0,DLT,14.0,2560.0,30.0,DLT,35.0,3788.0,31.0,DLT,55.0,1237.0,32.0,DLT,30.0,1587.0,33.0,TIB,18.0,0.0,34.0,ZZZ,1.0,0.0,35.0
1542,USA,EXG,Kristin Armstrong,8.0,1104.0,Women,1973.0,39.0,,,,,XYZ,1.0,0.0,41.0,EXG,1.0,325.0,42.0,T16,4.0,638.0,43.0,,,,,,,,,,,,,,,,
1869,AUS,SLU,Chloe Hosking,8.0,1090.0,Women,1990.0,22.0,HPU,12.0,1051.0,23.0,HPU,14.0,375.0,24.0,WHT,10.0,1010.0,25.0,WHT,12.0,1576.0,26.0,ALE,20.0,1201.0,27.0,ALE,16.0,1168.0,28.0,ALE,16.0,741.0,29.0,RLW,10.0,0.0,30.0
1813,NED,RBW,Iris Slappendel,6.0,1060.0,Women,1985.0,27.0,RBW,10.0,502.0,28.0,RBW,6.0,245.0,29.0,BCT,4.0,75.0,30.0,UHC,2.0,2.0,31.0,,,,,,,,,,,,,,,,
1703,GBR,LNL,Sharon Laws,4.0,1030.0,Women,1974.0,38.0,LBL,12.0,12.0,39.0,UHC,4.0,100.0,40.0,BCT,2.0,0.0,41.0,PAC,1.0,0.0,42.0,,,,,,,,,,,,,,,,
1810,FRA,RBW,Pauline Ferrand-Prevot,6.0,1022.0,Women,1992.0,20.0,RBW,14.0,600.0,21.0,RBW,12.0,3032.0,22.0,RBW,40.0,1745.0,23.0,RBW,35.0,270.0,24.0,LPR,14.0,590.0,25.0,CSR,14.0,455.0,26.0,CSR,8.0,0.0,27.0,CSR,2.0,0.0,28.0
1871,CAN,SLU,Clara Hughes,8.0,958.0,Women,1972.0,40.0,,,,,XYZ,1.0,0.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,
1828,GER,RUS,Hanka Kupfernagel,2.0,945.0,Women,1974.0,38.0,RVL,10.0,200.0,39.0,RVL,2.0,0.0,40.0,XYZ,1.0,60.0,41.0,XYZ,1.0,0.0,42.0,XYZ,1.0,0.0,43.0,,,,,,,,,,,,
1609,NED,GEW,Loes Gunnewijk,6.0,920.0,Women,1980.0,32.0,GEW,10.0,980.0,33.0,GEW,12.0,155.0,34.0,GEW,6.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,
1788,CAN,OPK,Joelle Numainville,8.0,910.0,Women,1987.0,25.0,OPW,10.0,815.0,26.0,OPW,10.0,150.0,27.0,BCT,4.0,840.0,28.0,CBT,10.0,1120.0,29.0,CPC,14.0,30.0,30.0,XYZ,4.0,0.0,31.0,XYZ,1.0,0.0,32.0,,,,
1792,USA,OPK,Carmen Small,1.0,890.0,Women,1980.0,32.0,SLU,10.0,1276.0,33.0,SLU,14.0,153.0,34.0,BCT,4.0,385.0,35.0,CBT,4.0,1396.0,36.0,TVW,18.0,0.0,37.0,,,,,,,,,,,,
1678,RSA,LBL,Ashleigh Moolman,8.0,875.0,Women,1985.0,27.0,LBL,12.0,1340.0,28.0,HPU,20.0,850.0,29.0,BCT,14.0,1925.0,30.0,CBT,25.0,1340.0,31.0,CBT,20.0,2005.0,32.0,CBT,25.0,2760.0,33.0,CCC,36.0,1447.0,34.0,CCC,20.0,0.0,35.0
1606,AUS,GEW,Tiffany Cromwell,4.0,815.0,Women,1988.0,24.0,GEW,12.0,1110.0,25.0,SLU,16.0,903.0,26.0,VEL,14.0,1113.0,27.0,LPR,14.0,690.0,28.0,LPR,10.0,252.0,29.0,CSR,6.0,184.0,30.0,CSR,2.0,86.0,31.0,CSR,1.0,0.0,32.0
1706,NED,LNL,Lucinda Brand,6.0,785.0,Women,1989.0,23.0,RBW,12.0,1270.0,24.0,RBW,14.0,968.0,25.0,RBW,14.0,2612.0,26.0,RBW,30.0,1345.0,27.0,SUN,20.0,1739.0,28.0,SUN,25.0,1534.0,29.0,SUN,22.0,2121.0,30.0,TFS,26.0,0.0,31.0
1486,ITA,BPK,Noemi Cantele,12.0,782.0,Women,1981.0,31.0,BPK,10.0,243.0,32.0,BPK,4.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
1603,AUS,GEW,Melissa Hoskins,2.0,756.0,Women,1991.0,21.0,GEW,8.0,140.0,22.0,GEW,4.0,495.0,23.0,GEW,8.0,75.0,24.0,XYZ,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,
1563,AUS,FHT,Rochelle Gilmore,8.0,755.0,Women,1981.0,31.0,WHT,8.0,80.0,32.0,WHT,4.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,
1581,FRA,FUT,Audrey Cordon-Ragot,1.0,695.0,Women,1989.0,23.0,FUT,6.0,407.0,24.0,HPU,6.0,790.0,25.0,WHT,14.0,360.0,26.0,WHT,4.0,225.0,27.0,WHT,4.0,632.0,28.0,WHT,8.0,862.0,29.0,TFS,10.0,455.0,30.0,TFS,6.0,0.0,31.0
1529,UKR,DPZ,Alona Andruk,4.0,675.0,Women,1987.0,25.0,VAI,10.0,0.0,26.0,XYZ,4.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,
2163,RUS,XYZ,Larisa Pankova,2.0,664.0,Women,1991.0,21.0,RVL,6.0,0.0,22.0,XYZ,4.0,30.0,23.0,AST,1.0,90.0,24.0,XYZ,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,
1726,POL,MCG,Malgorzata Jasinska,2.0,657.0,Women,1984.0,28.0,MCG,6.0,45.0,29.0,ALE,1.0,95.0,30.0,ALE,1.0,221.0,31.0,ALE,2.0,553.0,32.0,CPC,6.0,38.0,33.0,MOV,2.0,1321.0,34.0,MOV,12.0,195.0,35.0,CDO,6.0,0.0,36.0
1635,LUX,GSD,Christine Majerus,12.0,645.0,Women,1987.0,25.0,SLT,6.0,1070.0,26.0,DLT,12.0,1050.0,27.0,DLT,16.0,1576.0,28.0,DLT,16.0,1342.0,29.0,DLT,18.0,1473.0,30.0,DLT,18.0,1285.0,31.0,DLT,16.0,1593.0,32.0,DLT,20.0,0.0,33.0
1605,AUS,GEW,Shara Marche (Gillow),12.0,640.0,Women,1987.0,25.0,GEW,10.0,1395.0,26.0,GEW,14.0,160.0,27.0,RBW,6.0,355.0,28.0,RBW,4.0,447.0,29.0,FDJ,6.0,1413.0,30.0,FDJ,18.0,528.0,31.0,FDJ,8.0,202.0,32.0,FDJ,4.0,0.0,33.0
2009,FRA,BRE,Aude Biannic,4.0,615.0,Women,1991.0,21.0,BRE,6.0,66.0,22.0,LKT,4.0,330.0,23.0,FUT,6.0,100.0,24.0,FUT,2.0,35.0,25.0,FDJ,2.0,88.0,26.0,MOV,1.0,471.0,27.0,MOV,6.0,177.0,28.0,MOV,2.0,0.0,29.0
1715,ITA,MCG,Elena Cecchini,2.0,595.0,Women,1992.0,20.0,FLF,6.0,300.0,21.0,EMF,2.0,1030.0,22.0,LBL,16.0,1865.0,23.0,LPR,20.0,1546.0,24.0,LPR,20.0,1543.0,25.0,CSR,20.0,1069.0,26.0,CSR,14.0,1041.0,27.0,CSR,12.0,0.0,28.0
1500,NED,DLT,Martine Bras,18.0,590.0,Women,1978.0,34.0,DLT,14.0,155.0,35.0,XYZ,2.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,
1737,EST,MIC,Grete Treier,6.0,560.0,Women,1977.0,35.0,MIC,8.0,0.0,36.0,XYZ,4.0,0.0,37.0,XYZ,1.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,
1811,GER,RBW,Sarah Düster,4.0,547.0,Women,1982.0,30.0,,,,,XYZ,1.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,
1873,GER,SLU,Charlotte Becker,8.0,546.0,Women,1983.0,29.0,SKI,6.0,315.0,30.0,WHT,2.0,475.0,31.0,HPU,8.0,165.0,32.0,HPU,2.0,40.0,33.0,HPU,1.0,226.0,34.0,HPU,2.0,295.0,35.0,FDJ,4.0,72.0,36.0,ARK,1.0,0.0,37.0
1724,ITA,MCG,Tatiana Guderzo,10.0,540.0,Women,1984.0,28.0,MCG,10.0,1547.0,29.0,ALE,20.0,95.0,30.0,HPU,6.0,295.0,31.0,HPU,2.0,560.0,32.0,LWK,6.0,365.0,33.0,BPK,4.0,565.0,34.0,BPK,6.0,241.0,35.0,ALE,4.0,0.0,36.0
1598,ITA,GCV,Rossella Ratto,1.0,530.0,Women,1993.0,19.0,HPU,6.0,1454.0,20.0,EMF,20.0,1106.0,21.0,ISG,16.0,280.0,22.0,CYL,4.0,250.0,23.0,CPC,6.0,193.0,24.0,CPC,4.0,100.0,25.0,BTC,1.0,0.0,26.0,CCT,1.0,0.0,27.0
1699,BEL,LNL,Jessie Daams,1.0,525.0,Women,1990.0,22.0,DLT,4.0,295.0,23.0,DLT,1.0,240.0,24.0,LBL,4.0,150.0,25.0,LBL,2.0,140.0,26.0,LSL,2.0,0.0,27.0,XYZ,1.0,0.0,28.0,,,,,,,,
2039,GBR,XYZ,Wendy Houvenaghel,2.0,510.0,Women,1974.0,38.0,XYZ,4.0,0.0,39.0,XYZ,1.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
1819,RUS,RBW,Tatiana Antoshina,18.0,474.0,Women,1982.0,30.0,MCG,12.0,1573.0,31.0,RVL,20.0,370.0,32.0,SEF,12.0,500.0,33.0,ASA,8.0,160.0,34.0,XYZ,4.0,0.0,35.0,XYZ,1.0,0.0,36.0,,,,,,,,
1843,NED,SKI,Amy Pieters,6.0,468.0,Women,1991.0,21.0,SKI,6.0,863.0,22.0,GIW,10.0,1175.0,23.0,TLP,16.0,1993.0,24.0,WHT,25.0,1309.0,25.0,DLT,20.0,968.0,26.0,DLT,12.0,2184.0,27.0,DLT,24.0,2384.0,28.0,DLT,30.0,0.0,29.0
1721,ITA,MCG,Marta Tagliaferro,1.0,461.0,Women,1989.0,23.0,MCG,4.0,405.0,24.0,ALE,4.0,155.0,25.0,ALE,2.0,321.0,26.0,ALE,4.0,178.0,27.0,CPC,2.0,8.0,28.0,CPC,1.0,0.0,29.0,HPU,1.0,335.0,30.0,HPU,4.0,0.0,31.0
1830,GER,RUS,Romy Kasper,2.0,455.0,Women,1988.0,24.0,DLT,4.0,60.0,25.0,DLT,1.0,230.0,26.0,DLT,4.0,230.0,27.0,DLT,2.0,203.0,28.0,ALE,4.0,226.0,29.0,ALE,4.0,0.0,30.0,ALE,1.0,216.0,31.0,PHV,2.0,0.0,32.0
1772,AUS,NXX,Rachel Neylan,1.0,435.0,Women,1982.0,30.0,HPU,6.0,0.0,31.0,XYZ,2.0,100.0,32.0,GEW,2.0,290.0,33.0,OGE,4.0,167.0,34.0,ORS,4.0,145.0,35.0,MOV,4.0,16.0,36.0,TVC,1.0,255.0,37.0,CDO,2.0,0.0,38.0
1789,CAN,OPK,Leah Kirchman,2.0,425.0,Women,1990.0,22.0,OPW,4.0,30.0,23.0,OPW,1.0,645.0,24.0,OPW,12.0,545.0,25.0,TLP,8.0,2315.0,26.0,SUN,30.0,962.0,27.0,SUN,12.0,994.0,28.0,SUN,14.0,1236.0,29.0,SUN,16.0,0.0,30.0
1607,GER,GEW,Claudia Lichtenberg-Häusler,8.0,420.0,Women,1985.0,27.0,TIB,6.0,1160.0,28.0,GIW,14.0,1286.0,29.0,TLP,16.0,650.0,30.0,LBL,8.0,1115.0,31.0,WHT,14.0,384.0,32.0,,,,,,,,,,,,
1751,USA,NOW,Alison Powers,1.0,415.0,Women,1979.0,33.0,NOW,4.0,495.0,34.0,UHC,6.0,415.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
1676,BEL,LBL,Sofie De Vuyst,4.0,390.0,Women,1987.0,25.0,SLT,4.0,380.0,26.0,FTZ,4.0,575.0,27.0,LWZ,10.0,152.0,28.0,LBL,4.0,35.0,29.0,LWD,1.0,30.0,30.0,DVE,1.0,370.0,31.0,PHV,4.0,1290.0,32.0,XYZ,14.0,0.0,33.0
1589,FRA,FUT,Pascale Jeuland,2.0,385.0,Women,1987.0,25.0,FUT,4.0,220.0,26.0,FUT,2.0,65.0,27.0,FUT,1.0,535.0,28.0,FUT,8.0,285.0,29.0,SAS,4.0,0.0,30.0,DVE,1.0,310.0,31.0,DVE,4.0,70.0,32.0,XYZ,1.0,0.0,33.0
1704,NED,LNL,Chantal van den Broek-Blaak,10.0,375.0,Women,1989.0,23.0,TIB,8.0,487.0,24.0,SLU,8.0,1278.0,25.0,DLT,16.0,905.0,26.0,DLT,12.0,2472.0,27.0,DLT,35.0,1804.0,28.0,DLT,25.0,1585.0,29.0,DLT,20.0,917.0,30.0,DLT,12.0,0.0,31.0
1566,ITA,FHT,Fabiana Luperini,2.0,370.0,Women,1974.0,38.0,FLF,6.0,246.0,39.0,EMF,4.0,155.0,40.0,XYZ,2.0,0.0,41.0,XYZ,2.0,0.0,42.0,,,,,,,,,,,,,,,,
1521,ITA,DPZ,Giada Borgato,2.0,365.0,Women,1989.0,23.0,PZC,4.0,30.0,24.0,EMF,2.0,30.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,
1746,RUS,MIC,Alexandra Burchenkova,6.0,345.0,Women,1988.0,24.0,RVL,4.0,385.0,25.0,RVL,4.0,50.0,26.0,XYZ,1.0,0.0,27.0,XYZ,1.0,0.0,28.0,,,,,,,,,,,,,,,,
1501,NED,DLT,Mascha Pijnenborg,2.0,340.0,Women,1981.0,31.0,TPO,4.0,35.0,32.0,FTZ,2.0,60.0,33.0,XYZ,1.0,0.0,34.0,XYZ,1.0,0.0,35.0,,,,,,,,,,,,,,,,
1720,ITA,MCG,Marta Bastianelli,2.0,335.0,Women,1987.0,25.0,FLF,4.0,416.0,26.0,EMF,4.0,0.0,27.0,VAI,2.0,306.0,28.0,ALE,4.0,1178.0,29.0,ALE,16.0,837.0,30.0,ALE,10.0,1725.0,31.0,TVC,22.0,3348.0,32.0,ALE,42.0,0.0,33.0
1578,CAN,FUT,Karol-Ann Canuel,4.0,325.0,Women,1988.0,24.0,FUT,6.0,505.0,25.0,SLU,6.0,370.0,26.0,VEL,6.0,1315.0,27.0,DLT,16.0,603.0,28.0,DLT,8.0,601.0,29.0,DLT,8.0,697.0,30.0,DLT,8.0,264.0,31.0,DLT,4.0,0.0,32.0
1526,LTU,DPZ,Inga Cilvinaite,1.0,325.0,Women,1986.0,26.0,PZC,6.0,195.0,27.0,RVL,2.0,20.0,28.0,XYZ,1.0,0.0,29.0,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,
1681,RSA,LBL,Lise Olivier,1.0,325.0,Women,1983.0,29.0,TPO,4.0,0.0,30.0,XYZ,1.0,0.0,31.0,XYZ,1.0,0.0,32.0,BPD,1.0,0.0,33.0,,,,,,,,,,,,,,,,
1698,AUS,LNL,Carla Ryan,2.0,320.0,Women,1985.0,27.0,CZT,4.0,0.0,28.0,XYZ,1.0,0.0,29.0,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,
1488,ITA,BPK,Simona Frapporti,1.0,310.0,Women,1988.0,24.0,BPK,4.0,78.0,25.0,BPK,1.0,95.0,26.0,ALE,1.0,300.0,27.0,HPU,2.0,0.0,28.0,HPU,1.0,71.0,29.0,HPU,1.0,50.0,30.0,XYZ,1.0,0.0,31.0,BPK,1.0,0.0,32.0
2296,AUS,XYZ,Amy Cure,1.0,286.0,Women,1992.0,20.0,XYZ,2.0,786.0,21.0,LBL,6.0,70.0,22.0,LBL,4.0,0.0,23.0,XYZ,1.0,0.0,24.0,WHT,1.0,0.0,25.0,WHT,1.0,0.0,26.0,XYZ,1.0,0.0,27.0,,,,
1637,SUI,GSD,Patricia Schwager,1.0,285.0,Women,1983.0,29.0,FLF,2.0,126.0,30.0,TIB,2.0,25.0,31.0,TIB,1.0,0.0,32.0,TIB,1.0,0.0,33.0,,,,,,,,,,,,,,,,
1653,BEL,KLT,Evelyn Arys,2.0,278.0,Women,1990.0,22.0,SLT,2.0,0.0,23.0,VLL,1.0,0.0,24.0,VLL,1.0,15.0,25.0,VLL,1.0,0.0,26.0,XYZ,1.0,0.0,27.0,,,,,,,,,,,,
1644,NOR,HPU,Lise Nöstvold,2.0,275.0,Women,1987.0,25.0,HPU,2.0,0.0,26.0,XYZ,1.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,
2305,AUT,XYZ,Martina Ritter,1.0,275.0,Women,1982.0,30.0,XYZ,2.0,255.0,31.0,BTC,2.0,187.0,32.0,BTC,2.0,605.0,33.0,BTC,8.0,140.0,34.0,DRP,2.0,450.0,35.0,WHT,6.0,130.0,36.0,XYZ,2.0,20.0,37.0,XYZ,1.0,0.0,38.0
1498,NED,DLT,Laura van der Kamp,1.0,265.0,Women,1992.0,20.0,TPO,2.0,0.0,21.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,
1836,RUS,RUS,Natalia Boyarskaya,6.0,260.0,Women,1983.0,29.0,XYZ,2.0,470.0,30.0,SEF,4.0,280.0,31.0,XYZ,4.0,60.0,32.0,XYZ,2.0,175.0,33.0,XYZ,2.0,0.0,34.0,XYZ,1.0,0.0,35.0,,,,,,,,
1465,ESP,BPD,Anna Sanchis Chafer,1.0,260.0,Women,1987.0,25.0,BPD,2.0,175.0,26.0,WHT,2.0,0.0,27.0,WHT,1.0,240.0,28.0,WHT,2.0,100.0,29.0,WHT,1.0,0.0,30.0,XYZ,1.0,0.0,31.0,,,,,,,,
1543,USA,EXG,Kristin McGrath,2.0,250.0,Women,1982.0,30.0,EXG,8.0,115.0,31.0,EXG,2.0,0.0,32.0,XYZ,1.0,0.0,33.0,XYZ,1.0,0.0,34.0,,,,,,,,,,,,,,,,
1641,NOR,HPU,Emilie Moberg,2.0,245.0,Women,1991.0,21.0,HPU,4.0,10.0,22.0,HPU,2.0,410.0,23.0,HPU,6.0,590.0,24.0,HPU,8.0,434.0,25.0,HPU,6.0,195.0,26.0,TVC,4.0,20.0,27.0,TVC,1.0,80.0,28.0,DRP,1.0,0.0,29.0
1601,AUS,GEW,Amanda Spratt,4.0,240.0,Women,1987.0,25.0,GEW,4.0,665.0,26.0,GEW,8.0,90.0,27.0,GEW,2.0,1035.0,28.0,OGE,12.0,845.0,29.0,ORS,12.0,1093.0,30.0,MTS,14.0,3085.0,31.0,MTS,32.0,1976.0,32.0,MTS,26.0,0.0,33.0
1934,BEL,VLL,Maaike Polspoel,2.0,240.0,Women,1989.0,23.0,SLT,2.0,525.0,24.0,GIW,8.0,390.0,25.0,TLP,6.0,0.0,26.0,LZE,2.0,0.0,27.0,LWK,1.0,0.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,
1576,AUT,FUT,Andrea Graus,2.0,240.0,Women,1979.0,33.0,BCT,2.0,180.0,34.0,XYZ,2.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
1546,USA,EXG,Theresa Cliff-Ryan,4.0,230.0,Women,1978.0,34.0,XYZ,2.0,0.0,35.0,XYZ,1.0,0.0,36.0,XYZ,1.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,
1582,FRA,FUT,Edwige Pitel,2.0,230.0,Women,1967.0,45.0,MIC,4.0,156.0,46.0,MIC,2.0,160.0,47.0,MIC,2.0,205.0,48.0,MIC,2.0,370.0,49.0,MIC,4.0,0.0,50.0,CGS,1.0,143.0,51.0,CGS,2.0,115.0,52.0,CGS,1.0,0.0,53.0
1919,NZL,VDK,Emily Collins,1.0,230.0,Women,1990.0,22.0,WHT,2.0,250.0,23.0,WHT,4.0,30.0,24.0,TIB,2.0,192.0,25.0,TIB,2.0,50.0,26.0,XYZ,1.0,0.0,27.0,XYZ,1.0,0.0,28.0,,,,,,,,
1846,NED,SKI,Janneke Kanis,1.0,230.0,Women,1985.0,27.0,SKI,2.0,108.0,28.0,XYZ,1.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
1931,BEL,VLL,Kelly Druyts,1.0,230.0,Women,1989.0,23.0,VLL,2.0,250.0,24.0,VLL,2.0,394.0,25.0,VLL,6.0,160.0,26.0,VLL,2.0,170.0,27.0,SVE,2.0,70.0,28.0,DVE,1.0,125.0,29.0,DVE,2.0,140.0,30.0,CCT,2.0,0.0,31.0
2267,AUS,FHT,Gracie Elvin,1.0,230.0,Women,1988.0,24.0,GEW,4.0,90.0,25.0,GEW,4.0,150.0,26.0,GEW,4.0,335.0,27.0,OGE,4.0,772.0,28.0,ORS,10.0,685.0,29.0,MTS,12.0,202.0,30.0,MTS,8.0,354.0,31.0,MTS,6.0,0.0,32.0
1638,FRA,HPU,Christel Ferrier-Bruneau,6.0,220.0,Women,1979.0,33.0,FLF,4.0,171.0,34.0,XYZ,2.0,0.0,35.0,,,,,,,,,SAS,1.0,0.0,38.0,,,,,,,,,,,,
1959,AUS,AIS,Taryn Heather,1.0,220.0,Women,1982.0,30.0,XYZ,2.0,215.0,31.0,BCT,2.0,265.0,32.0,XYZ,4.0,0.0,33.0,XYZ,2.0,0.0,34.0,,,,,,,,,,,,,,,,
1702,GBR,LNL,Lucy Martin,1.0,220.0,Women,1990.0,22.0,DLT,2.0,40.0,23.0,EMF,1.0,0.0,24.0,MAT,1.0,15.0,25.0,XYZ,1.0,0.0,26.0,XYZ,1.0,0.0,27.0,,,,,,,,,,,,
1793,USA,OPK,Jade Wilcoxson,1.0,210.0,Women,1978.0,34.0,OPW,2.0,220.0,35.0,OPW,4.0,150.0,36.0,OPW,2.0,0.0,37.0,XYZ,1.0,0.0,38.0,,,,,,,,,,,,,,,,
1894,USA,TIB,Lauren Hall,1.0,207.0,Women,1979.0,33.0,OPW,2.0,260.0,34.0,OPW,2.0,325.0,35.0,EXG,4.0,165.0,36.0,TIB,2.0,0.0,37.0,UHC,1.0,0.0,38.0,UHC,1.0,100.0,39.0,XYZ,1.0,0.0,40.0,XYZ,1.0,0.0,41.0
1502,NED,DLT,Nina Kessler,1.0,205.0,Women,1988.0,24.0,DLT,2.0,70.0,25.0,DLT,1.0,210.0,26.0,LWZ,2.0,112.0,27.0,LZE,1.0,587.0,28.0,HPU,8.0,401.0,29.0,HPU,6.0,400.0,30.0,TIB,4.0,230.0,31.0,TIB,4.0,0.0,32.0
1671,BEL,LBL,Kaat Hannes,1.0,200.0,Women,1991.0,21.0,LBL,2.0,80.0,22.0,VLL,1.0,0.0,23.0,VLL,1.0,0.0,24.0,LZE,1.0,170.0,25.0,LWK,2.0,50.0,26.0,JFE,1.0,250.0,27.0,JFE,2.0,60.0,28.0,DVE,1.0,0.0,29.0
1568,ITA,FHT,Luisa Tamanini,1.0,200.0,Women,1980.0,32.0,FCL,2.0,0.0,33.0,XYZ,1.0,0.0,34.0,XYZ,1.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,
1889,USA,TIB,Amanda Miller,4.0,192.0,Women,1986.0,26.0,TIB,4.0,55.0,27.0,TIB,1.0,38.0,28.0,PEP,1.0,0.0,29.0,DNA,1.0,0.0,30.0,,,,,,,,,,,,,,,,
1851,NED,SKI,Suzanne de Goede,2.0,188.0,Women,1984.0,28.0,,,,,XYZ,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
1545,USA,EXG,Tayler Wiles,1.0,185.0,Women,1989.0,23.0,SLU,2.0,88.0,24.0,SLU,2.0,340.0,25.0,VEL,6.0,497.0,26.0,OGE,6.0,257.0,27.0,UHC,4.0,490.0,28.0,DRP,6.0,775.0,29.0,TFS,10.0,450.0,30.0,TFS,6.0,0.0,31.0
1710,SWE,LNL,Isabelle Söderberg,4.0,180.0,Women,1989.0,23.0,AGG,2.0,20.0,24.0,LBL,1.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
1870,AUS,SLU,Lauren Rowney,1.0,180.0,Women,1988.0,24.0,SLU,2.0,90.0,25.0,SLU,2.0,40.0,26.0,VEL,1.0,225.0,27.0,OGE,2.0,52.0,28.0,ZZZ,1.0,0.0,29.0,,,,,,,,,,,,
1679,RSA,LBL,Cherise Taylor,1.0,180.0,Women,1989.0,23.0,XYZ,1.0,0.0,24.0,XYZ,1.0,0.0,25.0,XYZ,1.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,
1564,GBR,FHT,Nicole Cooke,20.0,175.0,Women,1983.0,29.0,,,,,XYZ,1.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,
